time_ms,x1,y1,z1,x2,y2,z2
174835, -0.048, -0.454, -0.031, -0.022, -0.011, -0.060
175042, -0.003, -0.128, -0.017, -0.052, 0.004, 0.014
175248, -0.077, 0.049, 0.057, -0.007, -0.041, -0.089
175455, -0.492, 0.049, 0.087, 0.008, -0.026, -0.060
175661, 0.026, 0.005, -0.061, -0.022, 0.004, 0.044
175867, 0.263, -0.114, 0.028, -0.022, -0.011, -0.001
176073, 0.071, -0.484, 0.087, -0.052, -0.011, -0.208
176280, -0.166, 0.168, -0.002, -0.022, -0.011, 0.059
176486, 0.189, 0.183, -0.091, -0.022, 0.004, 0.059
176693, 0.011, -0.054, -0.046, -0.022, 0.018, -0.015
176899, 0.160, -0.247, 0.028, 0.008, 0.004, -0.149
177105, -0.388, -0.188, 0.013, -0.067, -0.026, -0.089
177311, 0.248, -0.158, 0.043, -0.007, 0.004, 0.044
177518, 0.248, -0.277, 0.087, 0.037, -0.026, -0.045
177724, 0.056, -0.395, 0.087, -0.007, -0.011, -0.119
177931, -0.181, 0.005, -0.076, -0.037, 0.033, 0.029
178137, -0.003, 0.020, -0.105, -0.052, 0.018, 0.014
178343, -0.077, 0.020, -0.002, -0.052, 0.018, -0.060
178549, -0.329, -0.114, 0.191, -0.022, 0.018, -0.045
178756, -0.226, 0.035, -0.017, -0.052, 0.004, -0.015
178962, 0.145, 0.109, -0.135, -0.037, 0.004, 0.059
179169, -0.018, -0.010, 0.013, -0.037, 0.018, 0.014
179375, -0.063, -0.010, -0.061, -0.007, 0.004, -0.030
179580, -0.285, 0.183, 0.013, -0.037, 0.004, -0.030
179787, 0.441, 0.109, -0.002, -0.067, 0.018, -0.193
179993, 0.367, -0.439, -0.061, -0.037, 0.004, -0.045
180200, -0.226, -0.262, -0.061, 0.008, -0.011, 0.103
180406, 0.130, 0.109, -0.105, 0.022, -0.011, 0.014
180613, 0.100, -0.277, 0.043, -0.081, 0.033, 0.044
180818, -0.374, -0.306, 0.057, 0.022, -0.026, 0.118
181025, -0.063, -0.173, 0.028, 0.067, -0.041, 0.044
181231, -0.107, 0.390, 0.102, 0.037, -0.026, 0.103
181438, 0.100, 0.242, 0.043, 0.022, -0.026, 0.073
181644, -0.092, 0.286, -0.002, 0.037, -0.026, 0.029
181851, -0.226, 0.109, 0.072, -0.007, -0.026, -0.075
182056, -0.359, -0.558, -0.017, 0.008, 0.004, -0.001
182263, 0.174, -0.425, -0.046, -0.007, -0.026, 0.029
182469, -0.433, 0.819, -0.209, -0.067, 0.033, -0.060
182676, -0.388, -0.410, -0.002, -0.022, 0.018, -0.001
182882, -0.107, -0.439, -0.061, -0.022, 0.018, -0.045
183089, 0.322, 0.064, -0.061, -0.037, 0.018, -0.015
183294, -0.018, -0.662, 0.057, 0.022, -0.011, -0.030
183501, -0.181, 0.568, -0.076, 0.022, -0.026, 0.162
183707, 0.056, -0.010, 0.013, -0.022, 0.004, 0.044
183914, 0.100, 0.094, 0.013, -0.007, -0.011, -0.119
184120, -0.092, -0.069, 0.057, -0.022, 0.004, -0.030
184327, -0.063, -0.084, 0.013, -0.007, -0.011, -0.060
184532, -0.240, -0.232, -0.031, -0.022, 0.004, 0.103
184739, -0.063, 0.257, -0.061, 0.022, 0.004, 0.044
184945, -0.300, -0.128, -0.017, -0.037, 0.018, 0.103
185152, -0.018, -0.114, -0.017, -0.007, 0.004, -0.015
185358, -0.033, -0.040, -0.002, 0.008, 0.004, -0.015
185565, 0.026, -0.025, -0.046, -0.007, -0.011, -0.045
185771, -0.137, 0.212, -0.017, -0.007, -0.011, -0.015
185977, 0.026, 0.168, -0.061, -0.007, -0.011, 0.014
186183, 0.011, -0.069, -0.046, -0.007, -0.011, -0.015
186390, -0.018, -0.128, -0.061, -0.022, 0.004, -0.030
186596, -0.240, 0.331, 0.087, 0.037, -0.026, 0.014
186803, -0.077, 0.005, 0.028, -0.007, 0.004, 0.014
187009, -0.077, 0.035, -0.076, -0.007, -0.011, -0.045
187215, -0.033, 0.257, -0.002, -0.007, 0.004, -0.060
187421, 0.026, 0.020, 0.013, 0.008, -0.026, -0.060
187627, 0.174, -0.084, 0.028, -0.007, -0.011, -0.060
187834, -0.226, -0.054, -0.031, 0.008, -0.026, -0.045
188040, -0.181, -0.040, -0.105, -0.007, 0.004, -0.015
188247, 0.041, -0.040, -0.031, -0.007, -0.011, -0.001
188452, 0.160, 0.331, 0.028, -0.007, 0.018, -0.045
188659, 0.011, 0.035, -0.031, -0.022, -0.011, -0.015
188865, -0.226, -0.084, -0.076, 0.008, -0.011, 0.059
189072, -0.152, -0.128, -0.091, 0.008, -0.011, 0.029
189278, -0.018, -0.158, -0.076, -0.007, 0.004, -0.015
189485, 0.026, -0.099, 0.013, -0.007, 0.004, -0.001
189690, -0.077, 0.049, 0.072, -0.007, -0.026, -0.001
189897, -0.018, -0.054, 0.043, 0.008, -0.026, 0.044
190103, -0.092, -0.025, -0.017, 0.008, -0.026, 0.014
190310, -0.063, -0.040, -0.061, -0.007, -0.011, 0.014
190516, -0.003, -0.054, -0.031, -0.007, -0.011, -0.030
190723, -0.033, 0.271, 0.102, -0.037, 0.018, 0.088
190928, -0.003, 0.020, 0.013, -0.022, -0.011, -0.015
191135, -0.048, 0.035, -0.091, 0.008, -0.011, -0.030
191341, -0.122, -0.617, 0.117, -0.007, -0.011, -0.030
191548, -0.033, -0.128, 0.087, -0.007, -0.026, -0.001
191754, -0.077, -0.188, -0.017, 0.037, -0.026, 0.014
191961, -0.077, -0.040, -0.017, 0.008, -0.011, -0.001
192166, -0.003, -0.010, -0.031, -0.007, -0.011, -0.001
192373, 0.189, -0.054, -0.031, -0.037, 0.018, 0.029
192579, 0.352, -0.291, -0.002, -0.007, 0.004, -0.015
192786, 0.248, -0.128, -0.031, -0.022, 0.018, 0.014
192992, 0.100, -0.054, -0.120, -0.022, -0.011, -0.089
193199, -0.003, -0.528, 0.028, -0.052, -0.026, -0.060
193404, -0.018, 0.049, 0.028, -0.007, 0.004, 0.044
193611, -0.107, 0.035, 0.013, 0.037, -0.026, -0.001
193817, -0.107, 0.005, -0.076, 0.022, -0.026, 0.029
194024, 0.248, -0.232, -0.076, 0.037, -0.011, -0.015
194230, 0.011, 0.020, -0.046, -0.007, -0.011, 0.014
194437, -0.018, -0.158, -0.031, -0.022, -0.011, -0.001
194642, 0.041, -0.128, -0.046, -0.037, 0.018, -0.001
194849, -0.285, 0.109, 0.043, 0.037, -0.026, -0.075
195055, -0.122, -0.321, 0.087, -0.022, -0.011, -0.030
195262, 0.545, 0.523, -0.061, -0.052, 0.004, -0.075
195468, -0.003, -0.128, -0.061, -0.007, -0.011, -0.030
195674, -0.033, -0.025, -0.061, 0.008, -0.026, -0.030
195880, 0.041, -0.010, -0.061, -0.022, 0.004, -0.015
196086, -0.137, -0.336, 0.013, -0.007, 0.018, 0.014
196293, 0.041, 0.020, -0.002, -0.022, 0.018, 0.103
196499, 0.189, 0.064, -0.017, 0.008, -0.070, -0.001
196706, 0.485, 0.301, -0.165, 0.022, -0.041, -0.030
196912, -0.344, 0.286, -0.135, 0.008, -0.011, 0.029
197118, -0.196, 0.479, -0.105, 0.022, -0.041, -0.104
197324, 0.130, 0.064, 0.013, 0.022, -0.041, 0.029
197531, -0.122, -0.173, 0.072, -0.022, 0.004, 0.088
197737, -0.314, -0.128, -0.017, 0.008, 0.004, 0.029
197944, -0.418, -0.351, -0.002, 0.022, -0.026, 0.148
198150, -0.166, -0.217, 0.072, 0.096, -0.070, 0.118
198356, -0.226, 0.094, -0.031, 0.082, -0.026, 0.148
198562, -0.433, 0.123, -0.061, 0.067, -0.026, 0.103
198769, 0.559, 0.360, -0.002, 0.022, -0.011, 0.088
198975, 0.204, 0.020, -0.091, -0.037, -0.026, 0.029
199182, 0.189, 0.049, -0.017, -0.007, 0.004, -0.119
199388, 0.189, 0.508, -0.061, -0.037, 0.004, -0.075
199595, 0.441, 0.271, -0.180, -0.052, 0.004, -0.060
199800, 0.263, -0.484, 0.087, 0.037, -0.056, -0.089
200007, -0.063, -0.232, -0.017, 0.052, -0.026, 0.059
200213, -0.240, -0.558, -0.002, 0.022, -0.011, 0.073
200420, -0.240, -0.217, 0.043, -0.037, 0.033, 0.088
200626, -0.077, -0.114, 0.057, -0.022, -0.041, 0.014
200833, -0.522, -0.054, 0.057, 0.037, -0.026, 0.133
201038, -0.166, -0.262, -0.031, 0.052, -0.041, 0.118
201245, -0.092, -0.188, 0.013, 0.037, -0.056, 0.044
201451, 0.411, 0.035, -0.002, -0.007, -0.026, -0.001
201658, -0.922, 0.494, 0.013, -0.022, 0.004, 0.088
201864, 0.056, 0.271, -0.135, -0.052, -0.011, -0.015
202071, -0.625, 0.346, 0.057, -0.022, -0.026, -0.001
202276, -0.003, -0.647, 0.028, -0.022, -0.011, -0.134
202483, 0.441, 0.301, -0.002, -0.052, 0.018, -0.001
202689, 0.204, -0.336, -0.002, -0.007, 0.004, -0.134
202896, -0.092, -0.291, -0.002, -0.022, -0.011, -0.045
203102, 0.293, 0.657, -0.031, 0.022, -0.041, -0.089
203309, -0.729, 0.020, 0.102, -0.007, -0.026, -0.223
203514, 0.071, -0.202, 0.132, -0.007, -0.011, -0.030
203721, 0.382, 0.079, 0.057, -0.037, 0.004, -0.030
203927, 0.041, -0.217, 0.013, -0.022, 0.004, -0.001
204134, -0.685, -0.069, 0.013, -0.007, 0.004, 0.014
204340, -0.166, -0.217, -0.017, 0.022, -0.026, -0.030
204547, 0.278, 0.420, -0.105, -0.067, 0.004, -0.134
204752, 0.041, 0.183, -0.002, -0.067, 0.004, -0.015
204959, 0.056, 0.183, -0.061, -0.022, 0.004, -0.060
205165, -0.033, 0.035, -0.017, -0.007, 0.004, -0.030
205372, 0.041, 0.005, -0.017, -0.007, -0.011, -0.015
205578, -0.048, -0.232, -0.031, -0.022, 0.004, -0.045
205785, -0.003, -0.262, 0.013, -0.007, -0.011, -0.030
205990, 0.041, 0.064, 0.057, -0.007, -0.011, -0.015
206196, 0.115, 0.123, 0.043, -0.007, -0.011, 0.014
206403, -0.107, -0.454, 0.013, -0.007, -0.011, -0.001
206609, -0.077, -0.025, -0.076, -0.007, -0.011, -0.001
206816, -0.033, 0.049, -0.076, -0.007, -0.011, 0.014
207022, -0.388, 0.360, 0.013, 0.022, -0.026, -0.001
207228, -0.152, -0.069, 0.028, 0.022, -0.011, -0.015
207434, -0.063, 0.035, 0.043, 0.008, -0.011, -0.015
207641, 0.026, 0.020, 0.043, -0.022, -0.011, -0.030
207847, 0.071, 0.064, -0.017, -0.022, 0.004, -0.001
208054, -0.033, 0.035, -0.031, -0.007, -0.011, -0.001
208260, -0.063, -0.321, -0.002, -0.007, 0.004, -0.045
208466, -0.018, -0.202, 0.028, -0.007, -0.026, -0.045
208672, 0.071, 0.064, -0.002, -0.007, -0.011, -0.015
208879, -0.152, -0.277, 0.057, 0.008, -0.011, -0.030
209085, -0.003, 0.064, 0.043, -0.007, -0.026, -0.015
209292, -0.092, 0.227, -0.091, 0.037, -0.041, 0.029
209498, 0.011, -0.054, -0.017, 0.008, 0.004, -0.001
209704, -0.063, -0.232, -0.031, -0.007, -0.011, -0.001
209910, 0.026, -0.025, -0.017, -0.007, -0.011, -0.015
210117, 0.085, 0.138, 0.028, -0.022, 0.018, -0.075
210323, 0.189, 0.005, -0.046, -0.007, 0.004, -0.045
210530, 0.071, -0.010, 0.057, -0.022, 0.004, 0.029
210736, -0.003, -0.010, 0.013, -0.022, -0.011, 0.014
210942, -0.063, -0.439, -0.031, 0.008, -0.011, -0.001
211148, -0.048, -0.040, -0.031, 0.008, -0.026, -0.001
211355, 0.308, -0.202, -0.031, -0.007, -0.011, 0.044
211561, -0.003, -0.054, -0.046, 0.022, -0.026, 0.044
211768, 0.041, -0.025, 0.028, -0.007, -0.011, 0.029
211974, -0.344, 0.257, 0.087, -0.007, -0.011, 0.014
212180, -0.018, 0.197, -0.046, -0.007, -0.011, -0.030
212386, -0.077, -0.173, -0.031, 0.008, -0.011, -0.060
212593, 0.130, -0.084, -0.076, -0.037, -0.011, -0.119
212799, -0.003, -0.099, -0.076, -0.007, 0.004, -0.030
213006, 0.011, 0.301, -0.046, 0.022, -0.011, 0.073
213212, -0.137, 0.094, 0.028, 0.008, -0.041, -0.030
213417, 0.589, -0.084, -0.002, -0.022, 0.004, -0.075
213624, 0.026, -0.173, 0.057, -0.007, -0.026, -0.060
213830, -0.463, 0.020, -0.031, -0.007, 0.004, -0.015
214037, -0.003, 0.346, -0.091, -0.007, -0.011, 0.073
214243, -0.314, 0.360, 0.043, -0.007, 0.018, 0.014
214450, -0.077, -0.099, -0.031, 0.008, -0.011, 0.103
214656, 0.011, -0.040, -0.002, 0.008, -0.011, -0.015
214862, -0.033, 0.212, -0.031, -0.037, 0.033, 0.103
215068, 0.160, 0.227, 0.013, 0.008, -0.026, 0.044
215275, 0.308, -0.365, 0.072, 0.022, -0.041, -0.015
215481, 0.085, -0.469, -0.031, -0.022, -0.026, -0.030
215688, -0.107, -0.306, -0.076, -0.022, -0.011, -0.089
215894, 0.085, -0.691, 0.028, 0.008, -0.026, -0.119
216100, 0.085, -0.262, 0.043, 0.008, 0.004, -0.134
216306, 0.085, -0.173, 0.057, -0.022, -0.011, -0.104
216513, 0.826, -0.025, -0.091, -0.081, -0.011, -0.149
216719, 0.160, -0.262, -0.091, -0.111, 0.018, -0.193
216926, 0.174, -0.143, -0.091, -0.081, 0.018, -0.193
217132, -0.226, 0.183, -0.091, -0.022, -0.026, -0.193
217338, 0.248, -0.143, -0.135, -0.007, -0.026, 0.192
217544, -0.211, -0.425, 0.028, 0.096, -0.085, 0.029
217751, 0.708, -0.143, -0.002, -0.052, 0.004, -0.060
217957, -0.092, -0.439, 0.057, -0.037, -0.011, -0.119
218164, 0.071, 0.109, -0.061, -0.022, -0.011, -0.060
218370, 0.056, -0.188, 0.028, -0.037, -0.011, -0.075
218576, 0.278, 0.212, 0.072, -0.037, 0.004, -0.060
218782, -0.226, 0.168, -0.046, -0.037, -0.011, 0.088
218989, -0.655, 0.420, 0.013, -0.007, 0.004, 0.162
219195, -0.048, 0.168, -0.002, 0.067, -0.056, 0.029
219402, -0.344, 0.612, -0.031, 0.037, -0.056, 0.073
219608, -0.166, 0.227, 0.043, -0.007, -0.026, 0.118
219814, -0.226, 0.109, 0.028, -0.022, 0.004, 0.133
220020, 0.100, -0.454, -0.031, -0.022, 0.004, 0.088
220227, 0.056, 0.212, -0.031, 0.022, -0.026, 0.044
220433, 0.011, 0.183, -0.031, 0.022, -0.026, 0.044
220640, 0.456, 0.271, -0.061, -0.022, 0.004, 0.059
220846, 0.204, 0.375, -0.120, -0.111, 0.048, -0.001
221052, 0.308, 0.212, -0.061, -0.111, 0.033, -0.075
221258, 0.248, -0.262, 0.072, -0.096, 0.018, -0.134
221465, -0.477, -0.647, 0.072, -0.067, 0.018, -0.134
221671, -0.092, -0.558, -0.076, -0.037, 0.018, -0.104
221878, -0.003, -0.084, -0.017, -0.007, -0.026, -0.030
222084, 0.145, 0.005, 0.013, 0.022, -0.026, 0.059
222290, 0.011, 0.079, -0.017, -0.007, 0.004, 0.029
222496, -0.092, -0.099, 0.013, 0.008, -0.026, -0.015
222703, -0.181, -0.084, -0.135, -0.007, -0.011, -0.030
222909, -0.092, -0.143, -0.076, -0.007, 0.004, -0.015
223116, 0.071, -0.114, -0.031, -0.007, -0.011, -0.015
223322, 0.115, 0.153, 0.013, -0.022, -0.011, -0.015
223528, 0.041, 0.212, 0.028, -0.007, -0.011, -0.030
223734, -0.092, -0.084, -0.061, -0.007, -0.011, -0.001
223941, -0.107, -0.114, -0.076, 0.008, -0.011, 0.014
224147, -0.152, 0.049, -0.076, -0.022, 0.004, 0.014
224354, 0.056, -0.232, -0.031, -0.022, -0.011, -0.030
224560, 0.026, 0.123, -0.031, -0.007, -0.011, -0.030
224766, 0.189, -0.217, 0.043, -0.037, -0.011, 0.029
224972, 0.204, -0.025, -0.031, -0.022, -0.011, -0.030
225179, -0.211, -0.010, -0.031, -0.022, 0.004, -0.030
225385, -0.018, 0.005, -0.017, -0.007, -0.011, -0.015
225592, -0.107, -0.099, -0.091, -0.007, -0.011, -0.015
225798, 0.071, -0.069, -0.061, -0.007, -0.011, -0.015
226004, 0.100, 0.138, 0.013, -0.022, 0.004, -0.001
226210, 0.352, -0.158, -0.017, -0.007, -0.026, -0.030
226416, -0.181, -0.128, -0.091, -0.007, -0.011, -0.030
226623, 0.100, -0.040, -0.031, -0.022, 0.004, -0.030
226829, 0.026, -0.173, 0.057, -0.022, -0.011, -0.030
227036, 0.160, -0.114, 0.028, -0.052, -0.011, -0.089
227241, 0.056, 0.227, 0.028, -0.007, -0.011, -0.045
227448, -0.003, 0.035, -0.002, -0.007, 0.004, -0.015
227654, -0.033, -0.040, -0.076, -0.022, 0.004, -0.015
227861, -0.003, -0.188, -0.031, 0.008, -0.026, 0.044
228067, -0.226, -0.528, 0.013, -0.037, -0.011, 0.029
228274, 0.011, -0.010, 0.028, -0.022, -0.011, -0.015
228480, 0.056, -0.054, -0.002, -0.007, -0.011, -0.045
228686, -0.092, 0.494, -0.017, -0.022, -0.011, -0.001
228892, -0.033, 0.020, 0.043, -0.007, -0.011, -0.030
229099, -0.226, -0.040, 0.057, -0.037, -0.011, -0.045
229305, -0.033, 0.123, -0.046, -0.007, -0.011, -0.075
229512, -0.018, -0.054, -0.091, -0.007, 0.004, -0.001
229718, 0.204, -0.706, -0.061, -0.022, 0.004, -0.015
229924, 0.041, -0.025, -0.002, 0.008, 0.018, 0.133
230130, -0.537, -0.469, 0.161, 0.022, -0.041, 0.044
230337, 0.011, -0.262, 0.043, -0.007, -0.011, -0.045
230543, -0.240, -0.054, 0.057, 0.008, 0.018, 0.059
230750, 0.308, 0.094, -0.017, 0.008, -0.011, 0.088
230956, -0.018, 0.508, -0.091, -0.007, 0.004, -0.015
231162, 0.115, 0.390, 0.028, 0.008, 0.004, -0.104
231368, -0.092, -0.247, -0.046, -0.037, 0.018, -0.045
231575, -0.063, -0.217, -0.076, -0.096, 0.033, -0.015
231781, -0.359, -0.010, -0.017, -0.037, -0.011, -0.045
231988, -0.433, -0.469, 0.132, 0.052, -0.026, -0.001
232194, -0.048, -0.425, 0.043, 0.022, -0.026, -0.030
232400, -0.344, -0.528, 0.087, 0.037, -0.056, 0.029
232606, -0.433, -0.232, 0.013, -0.007, 0.004, 0.088
232813, -0.018, -0.676, -0.046, -0.052, 0.018, 0.073
233019, 0.145, -0.054, -0.120, 0.082, -0.085, 0.014
233226, -0.300, -0.291, 0.043, 0.037, -0.011, 0.088
233432, -0.137, -0.558, 0.028, 0.008, -0.056, 0.044
233638, -0.018, -0.513, 0.013, -0.081, 0.004, 0.029
233844, 0.130, -0.306, -0.076, -0.111, 0.033, -0.075
234051, 0.189, 0.331, -0.031, -0.081, 0.018, -0.119
234257, -0.344, 0.508, -0.046, -0.096, 0.033, -0.149
234464, 0.130, 0.257, -0.061, -0.052, 0.018, -0.045
234670, 0.204, -0.321, -0.031, -0.037, 0.018, -0.001
234876, -0.033, -0.010, -0.002, 0.022, -0.011, -0.045
235082, -0.240, 0.138, -0.017, 0.082, -0.041, -0.015
235289, -0.063, 0.035, -0.002, 0.037, -0.011, 0.088
235495, 0.071, 0.168, -0.105, 0.008, 0.004, -0.089
235702, 0.204, 0.301, -0.061, -0.052, 0.018, -0.104
235908, 0.204, 0.005, -0.076, -0.067, 0.033, -0.075
236114, 0.174, 0.316, 0.043, -0.052, 0.033, -0.089
236320, 0.085, 0.035, 0.057, -0.007, -0.026, -0.164
236527, 0.085, 0.242, 0.043, -0.007, -0.011, -0.001
236733, -0.270, 0.301, 0.028, -0.007, 0.004, 0.059
236939, -0.003, -0.054, -0.017, -0.007, -0.026, 0.073
237146, -0.211, -0.321, -0.091, -0.022, 0.004, 0.044
237351, 0.115, -0.143, -0.061, -0.052, 0.033, 0.044
237558, -0.285, -0.202, 0.013, -0.052, 0.018, 0.088
237764, 0.337, 0.405, -0.061, 0.008, -0.026, -0.015
237971, 0.115, 0.346, 0.013, -0.007, 0.004, 0.103
238177, -0.048, 0.494, -0.031, -0.037, -0.041, -0.149
238384, 0.026, 0.094, -0.002, 0.008, -0.026, -0.060
238589, -0.092, -0.040, 0.057, -0.007, 0.004, -0.001
238796, 0.011, 0.079, 0.028, -0.007, -0.011, -0.045
239002, 0.011, 0.242, 0.043, -0.022, -0.011, -0.030
239209, 0.056, 0.094, 0.057, -0.007, 0.004, -0.060
239415, -0.048, 0.020, -0.002, -0.007, 0.004, -0.045
239622, -0.048, -0.040, -0.017, -0.007, -0.011, -0.015
239827, -0.077, -0.188, -0.031, -0.022, 0.004, -0.015
240034, -0.003, 0.005, -0.061, -0.022, 0.004, -0.015
240240, -0.003, 0.094, -0.031, -0.007, -0.011, -0.015
240447, -0.033, -0.010, -0.017, -0.022, 0.004, -0.015
240653, 0.130, -0.217, -0.061, -0.022, -0.011, -0.030
240860, 0.041, 0.035, 0.057, -0.007, -0.011, -0.045
241065, 0.115, 0.109, 0.013, -0.007, 0.004, -0.030
241272, 0.263, -0.040, -0.017, -0.022, 0.004, 0.044
241478, 0.204, 0.227, -0.017, -0.007, -0.026, 0.014
241685, -0.018, 0.020, -0.061, -0.022, -0.011, 0.044
241891, -0.033, 0.035, -0.017, -0.007, 0.004, -0.030
242097, -0.107, -0.025, -0.017, -0.007, -0.011, -0.015
242304, -0.137, -0.054, -0.076, -0.007, -0.011, -0.030
242509, -0.077, -0.040, -0.105, -0.022, -0.011, -0.015
242716, -0.048, 0.064, -0.046, -0.007, 0.004, -0.030
242922, 0.041, 0.035, -0.017, 0.008, -0.011, -0.015
243129, 0.130, -0.010, -0.017, 0.008, -0.011, -0.001
243335, 0.085, 0.049, -0.017, -0.007, 0.004, -0.001
243542, 0.367, -0.114, -0.017, -0.037, -0.026, -0.178
243747, 0.041, 0.005, 0.043, -0.022, 0.004, -0.045
243954, 0.056, -0.010, -0.002, -0.022, 0.004, -0.015
244160, 0.056, 0.035, 0.028, 0.008, -0.026, -0.001
244367, 0.085, 0.168, 0.057, -0.022, 0.018, 0.029
244573, 0.796, 0.138, -0.076, -0.022, 0.004, -0.030
244780, 0.056, -0.054, 0.072, -0.022, 0.018, -0.089
244985, 0.011, 0.005, 0.028, -0.007, 0.004, -0.030
245192, 0.204, -0.247, -0.017, 0.008, -0.011, -0.015
245398, 0.100, 0.005, -0.017, -0.007, 0.004, -0.030
245605, 0.396, -0.128, -0.017, -0.037, 0.018, -0.015
245811, -0.033, -0.114, -0.017, -0.022, 0.004, -0.104
246018, -0.048, -0.010, -0.076, -0.007, 0.004, 0.044
246223, -0.270, -0.054, -0.017, -0.007, -0.011, -0.015
246430, -0.166, 0.212, -0.091, -0.037, 0.018, -0.001
246636, 0.071, 0.197, -0.105, -0.022, 0.004, 0.073
246843, -0.033, 0.020, 0.028, -0.007, 0.004, -0.030
247049, 0.204, -0.025, 0.043, -0.081, 0.018, 0.014
247256, -0.048, -0.262, 0.043, -0.052, 0.004, -0.119
247461, 0.234, -0.662, 0.072, -0.022, -0.041, -0.149
247668, 0.322, -0.143, -0.002, -0.007, 0.004, -0.164
247874, 0.219, 0.109, 0.087, -0.007, -0.011, -0.164
248081, 0.026, 0.479, -0.031, -0.037, 0.018, -0.075
248287, -0.063, 0.612, 0.057, -0.022, 0.004, -0.030
248494, -0.122, 0.627, -0.031, 0.008, 0.004, -0.015
248699, -0.744, 0.005, -0.002, -0.007, 0.004, 0.162
248906, -0.537, 0.035, -0.017, 0.037, -0.041, -0.015
249112, -0.300, 0.020, -0.120, 0.037, -0.026, 0.103
249319, -0.329, 0.405, -0.061, 0.037, -0.026, 0.133
249525, 0.337, -0.202, -0.046, 0.008, -0.026, 0.103
249732, 0.382, -0.217, -0.061, -0.081, 0.018, 0.059
249937, -0.344, -0.277, 0.028, 0.008, -0.026, -0.089
250144, 0.426, -0.543, -0.031, 0.022, -0.011, 0.029
250350, 0.411, -0.395, 0.102, -0.022, 0.004, 0.044
250556, 0.308, -0.277, -0.002, 0.022, 0.004, 0.014
250763, 0.145, 0.197, -0.061, -0.022, -0.011, -0.134
250969, 0.160, 0.212, -0.017, 0.022, -0.026, 0.014
251175, 0.234, 0.434, -0.046, 0.022, -0.041, -0.089
251381, -0.063, -0.854, -0.046, -0.052, -0.011, -0.223
251588, -0.418, -0.262, -0.105, -0.022, 0.004, 0.044
251794, 0.219, -0.351, -0.031, 0.008, -0.026, -0.060
252001, 0.485, -0.143, -0.017, -0.022, -0.026, -0.119
252208, 0.248, -0.099, -0.031, -0.037, -0.026, -0.134
252413, 0.308, -0.143, -0.046, 0.008, -0.011, -0.030
252620, 0.248, -0.054, 0.028, 0.052, -0.026, -0.030
252826, -0.063, -0.202, 0.102, 0.052, -0.026, -0.060
253032, 0.115, 0.035, -0.120, -0.007, -0.011, -0.060
253239, 0.204, 0.138, -0.150, -0.052, 0.004, -0.119
253445, 0.219, 0.079, -0.017, -0.067, 0.018, -0.104
253651, 0.367, 0.227, -0.061, -0.096, 0.018, -0.149
253857, -0.166, 0.271, 0.013, -0.096, 0.004, -0.060
254064, 0.100, 0.197, -0.031, -0.096, 0.033, 0.029
254270, -0.122, 0.138, 0.072, -0.007, -0.026, -0.030
254477, 0.130, -0.188, 0.013, 0.022, -0.041, -0.060
254683, 0.308, 0.627, -0.046, -0.007, -0.026, -0.030
254889, -0.077, -0.262, -0.002, -0.022, -0.011, 0.029
255095, -0.122, -0.025, -0.031, -0.022, 0.004, -0.015
255302, -0.152, -0.054, -0.046, -0.007, -0.011, -0.015
255508, 0.026, -0.084, -0.076, -0.007, 0.004, -0.060
255715, 0.056, 0.005, -0.046, -0.022, -0.011, -0.015
255921, 0.071, 0.005, -0.046, -0.022, 0.004, -0.030
256128, -0.048, 0.020, -0.002, 0.008, -0.011, -0.001
256333, 0.219, -0.321, 0.057, -0.052, 0.018, -0.045
256540, 0.100, -0.084, -0.002, -0.022, -0.011, -0.060
256746, 0.011, -0.084, 0.057, -0.007, -0.011, -0.015
256953, -0.359, -0.291, 0.132, 0.037, -0.041, 0.014
257159, -0.003, 0.049, 0.013, -0.022, -0.011, -0.001
257366, 0.026, 0.079, 0.028, -0.007, 0.004, -0.030
257571, -0.063, -0.114, -0.017, 0.008, -0.026, -0.030
257778, -0.196, -0.158, -0.017, -0.007, -0.011, -0.001
257984, -0.107, -0.054, -0.046, -0.007, 0.004, -0.001
258191, -0.092, -0.188, -0.046, -0.007, -0.011, -0.001
258397, -0.018, 0.183, -0.076, -0.007, -0.011, -0.001
258604, 0.160, -0.010, -0.031, -0.022, -0.011, -0.089
258809, 0.011, -0.010, 0.013, -0.022, 0.004, -0.045
259016, 0.071, 0.005, 0.043, -0.007, 0.004, -0.045
259222, 0.056, 0.109, -0.061, -0.007, 0.004, -0.030
259429, 0.071, 0.020, -0.002, -0.007, 0.004, -0.060
259635, 0.041, 0.138, -0.002, -0.007, 0.004, -0.015
259841, 0.085, 0.094, 0.132, -0.037, 0.004, 0.014
260047, 0.011, 0.035, 0.013, -0.022, -0.026, -0.045
260253, 0.026, 0.153, -0.002, -0.007, 0.004, -0.001
260460, 0.160, 0.049, -0.017, 0.022, -0.011, -0.178
260666, -0.018, -0.025, 0.013, -0.007, -0.011, 0.014
260873, 0.011, 0.064, -0.105, -0.022, 0.018, -0.015
261079, 0.278, 0.375, -0.165, -0.007, -0.011, -0.075
261285, -0.152, -0.040, -0.031, 0.022, -0.026, -0.015
261491, -0.152, 0.138, -0.091, 0.008, -0.026, 0.014
261698, -0.166, -0.054, -0.046, -0.007, -0.011, -0.015
261904, 0.056, -0.040, 0.028, -0.007, -0.011, -0.015
